mz,rt,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,isotopes,adduct
#,#,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,#,#
86.08709592,42.76100007,25980.1102,7157.849979,6024.574107,7866.942523,8122.41073,15581.36216,6311.856789,8483.203448,9232.786656,13254.62432,7563.487544,27001.39728,20798.82883,8302.448558,18311.73866,21295.68724,16600.0917,11918.47648,7024.618557,14003.70278,14100.0296,11969.07333,17019.30104,12207.23017,5940.621001,22235.58754,39866.1381,9688.280307,6402.002014,7006.167027,33757.08293,16619.08327,8425.390837,2592.434204,28219.0419,16458.60436,18627.20817,33398.91476,16744.53393,17213.21103,26064.88328,13804.84211,11151.3354,22210.98197,11912.79568,16317.68392,17509.1065,14227.54359,8126.295498,6193.723846,,
87.00891033,16.46099991,683.0326596,546.02327,1083.431594,1272.423367,459.3135424,546.4855446,540.0238549,863.6645562,1027.698997,518.8943821,785.3488935,2392.252134,1208.550188,1400.85732,1048.58668,688.0045528,749.3192976,1151.740719,978.6251918,1423.227919,1741.216063,946.5119982,1289.201564,1591.270486,455.9419963,2171.167652,3041.226568,1100.093608,522.8726098,1131.572858,1697.067098,730.9634336,1475.137011,892.2382826,1026.038407,904.1662486,1815.964008,653.3493146,1025.98337,2245.787591,2669.662596,755.8673437,826.8276729,2135.608869,1800.629824,2102.295482,1543.548026,1436.730665,1487.573705,408.0547192,,
87.05037274,53.31199943,2238.087354,636.3019185,1016.850099,958.0158321,702.7094494,1266.228716,544.6075795,1215.244249,788.6202889,1640.833476,573.2326197,1088.657603,1570.916781,1326.119439,1927.54044,1908.644405,1138.447942,1580.262175,1228.049217,1031.407599,3485.73,1003.570548,926.3502009,860.9193167,387.6072195,5014.117039,3508.495668,714.0198913,416.6319492,586.2376106,13448.57545,1758.122166,873.4544049,226.404327,2367.756634,2893.721007,2008.788551,6294.957202,1201.084711,1378.796306,1884.990034,1277.743761,3895.249701,2097.028995,1283.907862,894.0333831,1521.60702,1506.054325,680.5173993,560.8565235,,
88.97861676,16.9420004,607.1850711,342.2928406,493.9361826,584.5910666,252.9392628,661.7699889,525.5963553,269.662906,268.4860117,444.8041506,416.1876525,451.9476694,871.9488146,602.1187893,649.9025006,424.6169497,396.6300553,403.3410804,1053.195486,480.7384422,538.155445,279.4001198,564.61571,584.1881239,368.844555,474.9805256,606.0091505,604.9372027,268.0938401,425.7881983,839.3960194,396.4886112,614.8458348,332.5896052,231.6751632,654.9834343,515.2995991,711.7654754,377.9128785,590.6725597,554.3637006,304.8391357,268.5891034,2581.539715,712.4030662,401.0544269,486.7100575,457.6194978,560.0935781,339.8234077,,[M+Na]+ 65.992 [M+Na]+ 65.992
89.50670938,568.3185126,21820.24161,12194.30278,5712.712468,11382.54582,8718.982248,9794.058104,10461.03941,8320.774547,9394.864394,9961.154304,7998.009414,9260.754066,8936.579555,6724.033864,8804.81609,12225.57548,11488.72507,10600.10189,10789.17392,14122.47033,11646.51775,10110.67042,7009.579018,13885.19197,12017.32716,12632.12909,9703.623036,14645.21236,10661.18519,14198.94417,6655.456353,10541.3783,9211.379716,11038.60643,14178.68206,21033.17437,9831.630842,9423.52756,10984.5547,9148.511807,15520.70287,13436.37909,6030.913297,13308.74826,5768.816279,10731.29434,7994.347531,10061.92359,12944.52781,9503.515941,,
90.05508717,22.93850019,1057.148968,959.5995287,384.4927144,902.9763251,237.4198894,855.2854393,1475.439687,11035.52738,398.7907882,1527.386107,313.2655006,690.3969284,708.3602998,9694.73051,355.1517436,1363.17869,660.3008678,294.7118059,4552.765523,403.3285674,411.8949712,267.9375939,381.0963689,479.3704322,632.630502,663.6636271,1099.250493,464.4768901,4548.738394,232.7548979,1949.937799,522.3304145,342.0345666,325.7135239,1123.792466,647.4494281,574.0669718,1616.853048,460.6444217,455.5008008,491.6378001,1338.25469,2862.032374,9472.58618,1121.27577,3173.855967,345.4421229,1555.582913,1987.734162,309.6530808,,[M+H-CH4]+ 105.075
90.05482028,101.7819977,218.6699981,483.5709035,227.7203241,264.3605871,1513.543745,1356.745456,180.0634467,365.1331933,558.0582538,541.4082643,503.4275639,481.2444855,257.1678158,696.9790173,1177.350694,576.6935815,998.1046373,171.2664683,318.0957686,421.8236809,325.6513946,788.1686298,347.0296508,253.1417574,179.1950806,378.0911418,5810.747129,160.9428869,647.5262415,156.4032258,1817.176399,413.6847999,247.3209081,62.48384379,264.6525083,1718.247338,783.9130885,1977.911122,228.864341,268.1384183,475.3070891,276.0141564,2842.143652,201.9834194,1381.409265,399.9438763,327.0017138,319.8459891,169.917383,140.2451587,,
90.24569478,567.8379938,635.7729831,374.0878983,147.386612,222.0183385,195.7396905,212.7264529,328.9471406,196.3109835,214.5257259,303.2054734,184.8393582,196.2366974,198.0686587,185.5118719,210.5422984,260.2136066,359.8273571,298.2710038,233.8551554,407.3087893,407.2370426,199.5483618,162.4946157,579.8228398,346.26024,237.4517364,195.1554193,554.6669198,231.6276562,337.1633492,185.2727306,241.004505,237.0948369,376.581115,359.2842955,595.3236363,184.4681622,197.9810819,209.942028,213.6519863,449.3817376,247.0242054,153.2417926,258.0420387,138.9943527,329.1265217,181.8032045,333.5106494,364.2174355,206.1989373,,
90.97848222,555.5899928,21316.94008,22947.9874,21001.03008,23817.26413,19001.63191,19283.26416,22823.51276,22132.8445,22999.81065,22350.86865,18993.10461,27485.21634,18294.36184,15604.50967,27714.3951,19273.78489,24598.55139,18874.14976,25024.75044,26545.05341,26256.83386,23252.8765,19717.95006,26524.60066,25135.18348,25991.43081,16459.36471,27732.51599,19671.69142,26572.20433,10142.94178,22170.81301,25817.90281,22150.6474,21098.49897,19886.97866,25917.89352,15368.47435,20226.24486,21947.26099,24997.01476,23864.30602,18460.49319,22528.86027,19415.86303,19186.03998,27798.10147,28617.71641,26552.47973,10537.13962,,
91.05486327,160.1169981,1307.511924,1110.960724,3007.388549,2408.911407,11431.16258,1773.328565,636.4457872,2826.272958,2353.217405,931.1705526,1662.987543,3956.659743,1906.727723,4003.586949,3611.206971,2444.278893,1654.577545,2237.834139,2153.000287,1412.530856,2947.35406,1831.312547,2120.49197,1872.098617,1089.537555,2336.641655,20199.54971,1581.094607,2487.795821,1512.70795,5354.400856,2203.724864,3335.707655,1552.649727,1366.809078,1221.25468,4082.768803,3218.637836,2000.718713,5534.092074,1565.567552,1974.478497,2251.385948,2781.373923,4242.036248,3205.698423,5089.523192,1540.574374,1660.460053,2798.843116,,
92.04889295,100.4550006,485.8432456,222.6650734,271.5084913,321.2529528,196.4545935,484.2636556,239.9571592,385.9206946,293.8403754,218.7397126,254.0943794,801.7681084,488.9391102,697.384686,612.8523803,584.7041352,357.1287813,494.7816395,249.9748286,399.7044398,292.2487078,334.698454,163.1634392,300.0444113,161.4271795,659.8708538,1844.689832,297.6509616,299.9127117,246.7557754,2005.050452,391.9785788,321.972766,139.0792011,527.6066454,491.0714505,1442.876396,1337.718254,369.9422013,954.4054951,361.2511617,434.0804306,772.1217733,686.8460916,65.37734052,164.1935395,627.2325567,243.8884395,225.5809241,304.9814055,,
92.50660122,567.2575072,540.906705,401.9624004,482.9457628,475.1683831,622.4620198,707.3891545,337.7886412,524.364299,718.8209454,579.4196854,453.1297121,521.5737051,570.6920344,491.7464028,402.5147746,664.7208449,426.3604156,535.8304507,328.1063081,608.2194517,529.3750785,514.7213317,512.9087627,683.5306101,567.4891184,570.6961145,583.3037839,607.3899187,697.4246047,804.3137072,578.3710551,496.0404877,332.9575497,545.2171869,449.6615029,540.1722437,494.1423357,529.397478,404.3542006,597.5644471,731.037742,466.5252719,441.8718482,441.4677685,549.5130383,345.4419387,410.190531,660.3381441,603.5046971,605.572829,,
93.03436548,112.9729979,965.5304712,2127.972552,1492.256104,1594.174982,1059.353597,413.870292,246.0085167,984.1323178,4531.74004,454.9988296,880.8035398,2068.38406,2447.199839,941.5188663,1726.026081,1257.538899,824.7136504,2997.710882,531.1051552,1811.268822,1489.597074,3496.831491,627.9268803,607.689535,1046.892818,7284.264068,23864.28646,691.8570818,293.8337815,1095.41053,3618.47451,1219.779567,3601.100313,2561.090342,817.2130274,2552.004438,5898.799032,3136.790943,1103.056987,963.6068247,324.9930848,2394.884353,2343.072767,5498.239827,7455.309529,514.6914883,1140.145288,449.3304048,686.3539925,1219.662191,,[M+3H-CH3]3+ 291.116
93.49237594,567.2049974,277.4837326,215.1003885,189.1590781,208.0264372,207.9552903,246.8748171,260.1553378,198.4625855,253.346552,208.5855983,166.9033093,203.084484,216.9325953,147.4361338,218.5807104,273.9209807,204.3786818,228.4583949,210.3800801,245.510945,222.0653993,165.688939,167.338987,241.0222763,209.3914161,166.8257712,180.0970014,243.6537364,261.2113099,228.0900482,187.3940626,202.2833536,219.3133147,211.6443342,234.1964593,311.0412942,142.41204,195.0108979,193.0174076,233.286495,207.9864534,249.8594703,160.677521,214.3000831,193.3235354,180.3139481,155.9603943,294.2514882,257.7469718,249.2139799,,
94.0650314,20.97199989,117.7018057,1129.845368,2450.336858,8555.140062,160.9966782,157.4563599,8104.144778,4033.637404,2972.886097,204.779767,2767.333125,7773.414886,566.7232592,3479.717878,7125.044907,3850.427981,256.9942205,1995.1044,11940.88162,141.6093202,5647.202491,1225.401523,882.2658243,2690.630675,332.6093025,2098.453191,4370.226898,3890.716711,278.8570342,3963.040407,1811.838281,3780.993425,99.96886423,3092.093969,13319.08947,9165.388979,1020.206142,160.378636,4821.5391,3670.254611,2677.675342,6141.432446,12747.05209,6623.72867,3427.738907,245.4911606,7492.6896,10069.60533,1568.150574,2400.755789,,[M+Na]+ 71.0753
94.03527005,83.81699831,333.5085083,577.9857106,443.2335276,892.0699045,688.8682881,543.4321964,848.0799134,1370.717055,842.2267067,273.1584486,723.2008789,2130.605646,1233.673038,985.5031013,2839.398725,1477.570161,871.1075654,574.2721459,716.8062427,727.4678015,1210.967078,714.142162,393.3523896,1351.797415,212.2316824,1648.614611,2125.194022,1263.737148,518.7819557,852.8001951,4692.084388,1356.670901,1627.767933,531.3549441,6476.70201,2524.616905,1738.975575,1801.072407,1442.034602,2181.340981,2573.628909,619.2234638,1065.629933,2536.358911,1120.308286,427.9031438,1644.238429,1474.916491,464.6507748,462.8471644,,
95.01373427,87.48399937,1025.968216,756.5589423,17310.79443,27310.7495,1507.315028,1779.1029,20138.13784,14416.59327,7028.33086,899.7729519,6872.992798,17476.18107,1425.024357,24352.26494,38049.38067,21167.8793,2594.986241,7824.938427,21309.87701,4601.374816,15419.81266,1473.12946,6136.955608,13168.61825,596.3012866,21486.56488,47070.5535,5642.808132,1385.869921,9631.119684,6747.313109,2377.085301,1249.919807,2897.252196,43790.44214,31472.96166,1806.906188,1305.984402,12532.90792,33078.7753,3452.816347,16665.55881,33859.7949,37569.50975,16377.643,1684.816139,33792.74564,27929.47002,4256.265748,9356.78879,[2][M]+,[M+K]+ 56.0502
95.06287059,21.90399975,517.064805,527.6896882,577.8058158,1120.943087,415.5992486,605.3225809,891.2785331,1007.119305,817.3886032,748.1588885,560.7777162,2251.89217,665.3032344,699.8941187,1422.466562,641.4605689,596.5331294,683.1296837,1455.490624,596.4728147,1780.91948,488.8552087,524.6789964,679.9768385,174.762726,1171.87204,3064.029558,684.8002007,306.6594564,638.4571777,2303.511614,1287.439412,678.6430971,824.3409241,2002.27809,1861.498847,1196.91397,2553.393862,867.0985142,991.8159106,1349.087528,1272.362293,2641.789535,1351.703051,1189.348504,725.4680689,1151.585538,1669.860165,564.7949477,534.8519563,,[M+H]+ 94.0617
96.04612162,26.27599947,610.5831736,499.1526448,1784.350186,2853.969273,398.6813532,590.1542252,1951.417264,3847.255138,2578.568949,437.8964417,1621.662592,6424.773931,816.9008225,3145.806943,3109.920344,1591.717505,634.8722351,915.0617791,4605.16565,512.0081929,1603.652204,995.8155455,2133.700115,1347.057629,401.2311389,1669.445733,5094.462681,1554.72673,460.2324653,1296.279074,3651.397961,2044.839257,675.3392938,2227.432128,9271.336954,2542.903353,1214.840969,1521.137558,3708.349064,3935.092766,1988.769969,3437.306297,4466.116165,4404.282293,2006.399507,773.022315,2346.872435,3961.84539,1159.699396,1790.648775,,[M+2H-CH3]2+ 205.104
96.02036495,88.11499671,208.2010296,213.5731673,1148.024764,1891.887373,232.2286682,219.6199452,1391.475819,1292.296989,581.405339,172.7996923,528.0821129,1224.864173,232.1851127,1636.003708,2248.020244,1465.014491,299.3680719,604.7264263,1566.96064,379.8818358,1024.016476,255.2056418,447.7004059,975.6738737,240.0320136,1519.971604,3162.060567,515.0020285,226.6071833,749.2513234,534.0633403,256.7765589,168.4857439,305.59339,3004.971438,2187.648963,219.8048993,178.7893266,972.5858816,1837.396377,355.5843596,1167.261398,2578.684283,2188.911558,1109.287756,190.5571501,1927.103846,1422.209346,430.7315988,747.4600175,[2][M+1]+,
96.96212543,577.816002,10947.34294,7027.810114,11562.02087,11795.41317,8571.812308,10081.60889,7994.003843,10102.26913,11230.57576,6991.655446,7987.429009,11236.70749,8042.730266,13331.846,13526.28189,10489.57759,7328.648913,8802.274846,10704.4637,10597.19424,9451.231782,10660.2503,11936.64959,10562.06587,7570.968053,11661.69537,11619.46861,11131.85547,10404.14232,9928.978915,15218.31867,9602.771826,14007.86497,9685.919896,6881.974795,10827.0138,11537.65302,9920.721371,8444.481167,12939.45057,10315.12518,12344.56465,11179.54323,10184.8073,11100.07178,9088.3175,11275.83409,10379.46216,10933.98274,17505.10828,,
96.9204062,18.73900004,1344.661064,1451.685591,1382.170486,1430.361502,3272.808673,1161.044794,297.7827832,1587.430508,1100.969584,645.7855867,641.5178381,1028.284355,383.4210114,1797.546533,1256.851278,4000.895508,518.000706,846.9551355,1321.421638,1462.180681,1388.964319,4374.805307,573.7875993,1429.318716,1593.538633,1277.764616,138.3720979,2022.571642,4188.792961,3808.299704,292.3675549,1598.607193,682.2031937,456.1615229,487.2381809,899.7234442,1314.811858,91.4058564,1845.359906,1129.695795,1145.050195,1038.766912,133.1455412,641.4087436,461.3053387,152.5171354,915.8271229,809.6964548,2021.78018,1687.898131,,[M+2H-C4H8]2+ 247.879
97.09902348,268.9069909,1279.288519,818.6776615,1849.980355,1143.52726,732.9277753,1499.012298,336.6249022,1035.831758,1212.040986,596.088061,1428.906653,2015.508842,1728.39702,1870.214168,2046.051855,1262.310205,1012.324005,593.3282453,1229.461276,2215.902799,2463.917655,1014.907912,1720.789849,2240.193022,370.4866806,3968.71849,3133.498774,492.8065099,818.8733726,888.3022466,11900.24084,1506.060056,798.3883379,392.9421273,2045.118205,2467.182487,2336.109037,3729.697848,1209.019449,1872.284269,2047.612044,1659.78016,1205.211355,1512.992264,1992.612752,672.2076968,1529.731599,1432.858232,754.9068671,1060.197879,,
97.97093154,570.4239985,11564.11365,4222.924671,7814.341424,7284.19882,5433.322719,5395.261978,5350.908893,7142.21456,6935.963302,4714.6442,4631.475624,9562.011237,5311.127728,9010.859409,11836.50006,5504.48556,4116.352683,9371.785305,6543.587191,8738.701695,9944.285986,6278.872539,8799.821108,8901.644145,4104.81277,10932.11291,10074.85796,7972.367305,5494.093837,8384.458882,12307.67385,6179.649753,12498.09854,9764.759733,5151.128368,11954.89268,11038.51609,6084.879918,5481.956001,9933.597308,8868.405737,8161.672851,7936.458609,9221.952347,8031.286339,10624.45447,7663.643113,11802.85999,8323.640245,12709.67475,,[M+Na+K]2+ 133.988 [M+Na+K]2+ 133.988
98.078639,24.46399995,2486.837984,362.8906051,2106.071922,944.5119173,707.2901445,677.0085195,332.739712,1802.995044,1367.567184,250.5175773,519.6776597,2590.124897,1414.993785,1577.131256,1647.340005,1494.29393,1284.83678,736.5426309,1311.411174,599.8202803,1488.964579,1250.856689,459.4195848,633.6237477,472.4150162,2195.761212,3260.630255,442.5664144,847.505451,991.3277967,3200.986656,968.341011,771.4738456,611.207748,1015.516929,753.8242221,3348.214759,1923.485652,1045.442962,4174.08531,651.8994492,1086.620118,3911.167525,1524.373007,2379.289765,415.1989578,1303.305003,1749.471274,1082.821301,1378.444423,,
98.91637173,19.42700051,640.1311618,668.487448,563.8698839,624.7253964,1243.207452,610.3159539,3299.056675,730.8707828,490.2720366,3226.876689,326.2668935,341.8034695,201.3706107,594.486151,561.1940739,1135.179125,304.9421066,386.2508538,586.301235,688.639839,693.9656638,1695.048289,290.7654943,640.452625,3266.807387,543.3817294,121.7388163,4966.494442,2612.529028,3452.075362,149.8418195,674.0123702,342.1574815,4628.021559,218.807374,455.5629657,623.6171845,83.90288651,703.9198832,474.0584531,492.6995017,489.4372627,105.8674203,10586.96971,266.1885111,4052.978087,500.3364451,408.8075983,880.6308468,5559.631084,,
99.05131191,557.2199863,45325.12849,40473.18987,35378.99071,45846.72042,43159.5319,47266.65027,41874.16003,34614.36289,34601.30795,39390.24414,35990.75095,39993.15544,42213.14921,7959.114446,40816.74849,47123.17774,40782.56325,36343.40259,42239.82518,51491.60074,45619.11103,42836.88008,12192.19717,54512.04453,41807.89794,40322.4844,32052.44042,52413.66804,49117.08208,51060.40948,27996.23314,49786.40832,36850.39226,38892.40889,38600.93167,43072.20616,36380.26039,53264.14456,38736.49626,43137.73118,53324.99737,43299.60823,32687.17466,36031.80064,34268.32115,38424.56687,39971.59871,51826.081,54685.6406,31883.64891,,
99.05534316,513.2849823,41356.76482,39175.77855,30835.82138,45667.4877,42847.62921,45316.6695,38574.96802,28549.85303,29045.9454,36594.53604,35489.07587,34929.67138,40659.76655,15796.61252,37641.09529,44752.40373,38874.6258,31154.61705,38914.8478,46445.15662,42619.34059,43132.11067,18011.62255,49157.17246,39536.31739,35607.35064,27379.36977,48667.13802,47003.07384,46457.62751,22534.9908,48842.4701,36853.13656,34030.96108,36574.41505,39096.10744,36224.6555,48715.3139,39133.68612,37932.84192,48552.9162,44133.34557,28467.57053,36464.48839,29363.39486,32302.60374,40586.56511,44277.19138,49760.85297,26022.87416,,
100.0969327,560.6019812,12421.38792,10215.97309,5783.497495,10406.3582,7031.339068,5593.173039,11760.16272,5943.337193,6659.035613,8873.76806,7691.218769,5279.745275,5025.750373,3395.752382,4684.526387,9045.919474,1352.45495,5850.675606,8651.093423,11832.84657,9827.245314,9456.465773,4470.069057,11682.37476,10431.27772,6105.994987,8070.314364,11849.57886,6957.265777,10697.91013,5040.724569,10049.34527,6963.806666,6777.759732,8959.538973,12605.01051,8285.490334,6273.277664,8583.417385,5967.677326,11419.88748,6483.537185,4356.253215,5974.476438,5090.383857,4126.609908,5448.205499,9700.561894,11966.39161,5988.922119,,
100.0767329,87.47150092,14973.33163,4236.484365,1579.319332,3320.244435,1134.053215,8085.284326,761.3434354,3812.706344,2192.852323,3565.175543,1778.411221,9333.544535,10673.96556,4136.273824,6004.849013,9922.418337,10039.5489,1632.172733,1937.281173,3602.275777,6104.181735,15359.14569,6546.353657,3703.510394,6312.655479,10864.33378,12388.33336,3664.383902,2723.009055,5204.457674,7614.800252,3226.723439,1788.332741,574.3382042,4343.992535,10793.08508,14841.82934,16670.27969,2939.255504,7928.295685,5371.823747,11831.47924,5532.443629,7169.423914,4239.958227,3538.28499,3218.614346,906.2604174,1116.054967,1105.957897,,
100.0761149,27.61300078,3352.251265,2880.420323,2175.3499,1837.013771,1052.282843,2840.992373,1257.18849,2479.428414,2810.216853,1446.82774,1421.866876,3445.536718,4743.914111,5999.507107,4945.286123,4943.877945,2930.070035,3404.409875,1913.731972,2111.881368,3440.799222,2279.411582,2363.817016,2253.135954,1307.509066,3052.724471,6885.917532,1585.808901,1798.085043,2066.315344,8803.700685,3024.428475,2380.797608,1220.475832,4081.167881,2181.720205,3853.636774,1372.529696,4643.675827,6314.847455,3223.237035,2126.659201,3229.287697,3849.956767,2976.163839,3986.561289,6085.471702,3130.252646,1706.72339,3020.83561,,
